GPSTime,easting,northing,altitude,vel_east,vel_north,vel_up,roll,pitch,heading,angvel_z,angvel_y,angvel_x
1631664072281654,120.2104535918216,-10.093026294290675,0.015124202961808483,4.106241724196137,-6.064929157689553,-0.03408226456386643,-1.595321467578927,-0.6119436659543728,-3.0753316801707937,0.014742735207507655,-0.010965471767789985,0.02233169952425161
1631664072431655,120.82798505593728,-10.999282959999727,0.007565041107435777,4.140001380716925,-6.007813862439509,-0.0590291408812539,-1.5956109161857186,-0.6162602476635894,-3.080537275764425,0.0017837224621589393,-0.03269631925136075,-0.02964631991803909
1631664072531656,121.24508083023295,-11.595598229491705,0.00207011905283859,4.191927026772975,-5.910999144851515,-0.05523198424499269,-1.600209044566999,-0.6203258687222066,-3.077552578806862,-0.020270263126043336,-0.052370550398944886,-0.04411154767801753
1631664072631657,121.66398598504959,-12.180218739087245,-0.004017555569759496,4.180178280295737,-5.774746534513359,-0.07144085237920836,-1.6065795866505428,-0.6256957337347869,-3.0716334058291435,-0.02856669309841476,-0.0715257548925253,-0.05129548996483618
1631664072731658,122.07861069766919,-12.751405762456852,-0.010470809246159993,4.101811099575631,-5.643389271743588,-0.06839121149449755,-1.6099218733615053,-0.6322014227575103,-3.0681640775469488,0.004768780412277114,-0.06498320049958756,-0.01079826246663676
1631664072831659,122.4852137602292,-13.308221734616554,-0.015832746846033585,4.028643186939924,-5.490788596137296,-0.04439557010308361,-1.6077658623649649,-0.6394090296948445,-3.0704950976358827,0.005185178088110857,-0.07325079562811675,0.04228410820688929
1631664072931660,122.88539705505941,-13.848912308065433,-0.019778439852392762,3.9801572592974876,-5.325304032177395,-0.04130890964367183,-1.6016407044998868,-0.647483978270551,-3.076454714886625,0.004359943785655571,-0.08194639774135441,0.0476541976397847
1631664073031660,123.28511826911435,-14.373123362321705,-0.024376069430748548,4.00721867300579,-5.166666468239964,-0.041238310973510925,-1.597427630837154,-0.6563082889400823,-3.07967851248275,-0.06924974176204278,-0.08594739881162375,0.03754060936735925
1631664073131661,123.68451515998038,-14.881787143581478,-0.0290167743669318,3.957900534714319,-5.008043177944364,-0.04700613030510145,-1.5981369014669644,-0.6653202897940022,-3.0778659591752047,-0.01475824598219661,-0.08957482729654587,-0.0448261512755496
1631664073231662,124.07797559838264,-15.374175418846946,-0.030057782542077097,3.904768960939164,-4.8368535355160045,0.015025270350341747,-1.600308277150534,-0.6743134922299413,-3.0756085533201314,-0.012223801091077771,-0.09221507512172036,0.010972604688588058
1631664073281663,124.27177813968372,-15.613603803869196,-0.030234110236788597,3.8508925556006397,-4.747361755242699,0.0034105803620541894,-1.6026381934723215,-0.6785752847002838,-3.0732032649856516,-0.005272375147338311,-0.08121510421722858,-0.01853066853216412
1631664073431664,124.83634286467984,-16.304293390153546,-0.032020369867134496,3.6703262616996,-4.450082610778985,-0.02466674444131922,-1.6065378466185667,-0.6905966469494952,-3.072251584625485,0.0039556274624815355,-0.07389757068122521,0.020475759337613825
1631664073531665,125.19702210810598,-16.73840545210745,-0.035379131460838265,3.5488086260741403,-4.230476449469779,-0.03666546383869606,-1.6051769517979253,-0.6982148746909743,-3.0751097266345115,0.0008520907045147146,-0.08112713652723734,2.56830467685413e-05
1631664073631665,125.54735897873192,-17.149916026449922,-0.037950189157244296,3.456135566755017,-3.998545826314947,-0.0102582729224971,-1.6047780064947887,-0.7062351872225012,-3.074321719835055,-0.028882356286077538,-0.07726442224272646,0.01750430762076654
1631664073731666,125.88695338951499,-17.53747766127957,-0.03931287590418042,3.3309119828477285,-3.7500157643501226,-0.012031872092539473,-1.6052435414988948,-0.7132819324945113,-3.071817816257653,-0.01422198988544365,-0.06817939474785889,0.0019167220453531815
1631664073781667,126.0515060239379,-17.722018235886104,-0.03970638598798998,3.250847036140537,-3.6293014988191636,-0.006808943321165761,-1.6049789941587564,-0.7165411677434941,-3.0708552821464044,-0.022452009772943104,-0.06768676409602581,0.007969845671572013
1631664073931668,126.51673838393525,-18.24242416546929,-0.03860987648049875,2.934050706885807,-3.3152565464933046,0.017478312520798178,-1.6019806965565937,-0.7267229457323867,-3.0713465366812307,0.018780837269385755,-0.0671829539384096,0.02629072133975969
1631664073981668,126.6608722176989,-18.405597332705288,-0.03751244855925091,2.8301492575350653,-3.2091676468639165,0.02236983498389558,-1.600291798073716,-0.7303381262698059,-3.0735374625140737,0.04525569411689587,-0.0689446599425647,0.02977297135613698
1631664074131670,127.06425379814243,-18.86102406625659,-0.03413259759050466,2.5713508247898127,-2.85039031065195,0.022746973236071118,-1.5950278331518755,-0.7393790869964132,-3.0825006231251346,0.0009768066851893386,-0.044037187121229504,0.03642696099280019
1631664074231670,127.31483995563897,-19.1330833224734,-0.032590989599273854,2.435569283323313,-2.6014958379504587,0.0120977909372474,-1.5912874722099184,-0.7439924524721767,-3.085160205627401,-0.01627898627649719,-0.04310939828546767,0.024582335367025084
1631664074331671,127.55170564604423,-19.382313042895127,-0.03139850407300668,2.2975824833330925,-2.3942951150640552,0.010647697795809295,-1.5887301857223568,-0.748729565769214,-3.0852169661842885,-0.02810841623165944,-0.044123466719418136,0.015225329104479435
1631664074381672,127.66498912595625,-19.499707819037774,-0.030658011642201083,2.2320725353244413,-2.3045001771389653,0.0183294680595678,-1.5877287151017874,-0.7511994490833155,-3.0845540472668995,-0.027037490102140318,-0.05153609172306868,0.01828606621414076
1631664074531673,127.98129352199771,-19.828313170667315,-0.027656115319307215,1.9856337324680882,-2.077255474771876,0.017987821909501097,-1.5875817022325334,-0.7574591179683031,-3.0826359161267516,-0.0004020985816256332,-0.03633120187421515,-0.007767192935514152
1631664074631674,128.17187960721935,-20.027435852058513,-0.02623351879169876,1.8230645216987562,-1.9020472388655287,0.010847817112559565,-1.5896405866178447,-0.7611219962981454,-3.0811795314564634,-0.011875763744802708,-0.03676398333465946,-0.01860372761029219
1631664074681674,128.2610615065597,-20.120208205871865,-0.025543267412119125,1.7436433947380658,-1.8082717342833705,0.012833138174277739,-1.5906943396706295,-0.7629451687921057,-3.0804510627992343,-0.003189097224730649,-0.04017065115398705,-0.014251230662527647
1631664074831675,128.50535961330135,-20.37101415382818,-0.023940252667414674,1.5160927629542702,-1.5352682105807618,0.004783928514016064,-1.5933058915304221,-0.7680667622986567,-3.078291263928819,-0.01502652027340481,-0.03294168270841691,-0.010619052772156086
1631664074931676,128.64905322318918,-20.515462892717725,-0.02363840180500333,1.3503378360631328,-1.3583994930076597,0.0020579133647399598,-1.5951960116758495,-0.770879963618751,-3.0756199359704683,-0.013041190982278763,-0.018011387538062893,-0.014705514421602376
1631664075031677,128.776388997397,-20.643028272741006,-0.02288301920230472,1.1983717109967857,-1.2049839896599264,0.011804913809369549,-1.5964059444831922,-0.7733148620428107,-3.0742886387507236,0.0006047408266639053,-0.029066728368841586,0.0020225794399306813
1631664075131678,128.89039383521882,-20.759826043468284,-0.02134694208056659,1.0965104509906647,-1.1493482197914315,0.01650978830818887,-1.5945678215924743,-0.7760145435197984,-3.076230306369456,0.004035449966059666,-0.03149457212904802,0.022823877445419714
1631664075231679,128.99680645693203,-20.875778677772374,-0.018967377246868214,1.0401688210849538,-1.1699341193987827,0.03838916043442452,-1.5900903997039721,-0.7791448541031304,-3.0835034969254753,0.07086254098933586,-0.02447890556201398,0.05163299230509081
1631664075281679,129.04827146843633,-20.934191476323328,-0.017504416709321097,1.0310411486759743,-1.1665226908743473,0.0388707793382924,-1.5882132860330997,-0.7801017748041917,-3.0879279562420696,0.045051451205410604,-0.015949568657246872,0.0382017197451959
1631664075381680,129.1529474349648,-21.050287039795162,-0.013953750555996888,1.0706257762605353,-1.1548214787419886,0.025172012978737043,-1.5842991368542574,-0.7808718375127799,-3.0944007307739794,0.019338584270155355,-0.0012138001959990795,0.011478270733898791
1631664075481681,129.26380799564123,-21.164244100411985,-0.012047003981342383,1.1469967674685149,-1.1230496385962645,0.013238462979021511,-1.583687632320643,-0.7818630813207544,-3.095913541519087,-0.00684879146539321,-0.01768500197213116,-0.0005544630096867957
1631664075631682,129.44386717775117,-21.33008533855942,-0.012454237760185408,1.2411322927541635,-1.106541820366763,-0.01670661315429147,-1.5867515927092277,-0.7851217835425018,-3.0874910393758004,-0.06648062269396914,-0.013967121851477063,-0.01531209286446161
1631664075731683,129.5681388405374,-21.44166377837135,-0.01466639135834083,1.2338894105076046,-1.128242251589864,-0.01605729104280995,-1.5895425572308164,-0.7862891442992255,-3.0798137211744865,-0.04615538026634644,-0.017696175289834925,-0.011236261695656374
1631664075831684,129.68966522352412,-21.55720377921877,-0.014862040391054612,1.1983259335283238,-1.1876874038751013,0.011002451962672804,-1.5886950809394544,-0.7879950921577709,-3.0781382177067163,-0.0005092396947753594,-0.02047991127130185,0.02450731813076348
1631664075931684,129.80842903408637,-21.679886028886035,-0.013418506574899833,1.1908173944707106,-1.2642013137727974,0.01594240553566969,-1.5850205741173982,-0.7902065526322705,-3.0829116657330964,0.04629238261908495,-0.018818388576344325,0.02951045073975403
1631664076031686,129.92996929594102,-21.8101844014237,-0.011342114761493854,1.2556431539667354,-1.3362957659690455,0.021281768659597692,-1.579635109084489,-0.7914100589843855,-3.0906239209093123,0.036176758995597774,-0.01028980345929436,0.04120308058853229
1631664076131687,130.0608960161377,-21.947515228298496,-0.009656814663554572,1.374659578294579,-1.4084639893361188,0.011864586784600869,-1.574700456679688,-0.7919998209858383,-3.0970393164008865,0.0077795032631917255,-0.006519483118045102,0.027720616696191795
1631664076231688,130.20606794671514,-22.091998452550094,-0.008857172919651074,1.5276012881756247,-1.485493148007822,0.004698877059617752,-1.571370244391888,-0.7930997533687559,-3.099108988650053,-0.01749289078262634,-0.009442947977998009,0.020524963007361015
1631664076331689,130.36595950258314,-22.244973662701675,-0.008898734225376362,1.6636951880961284,-1.5799883036857463,-0.00465688011681914,-1.5694878781123773,-0.7942133558657584,-3.097755411907566,-0.031096749654012792,-0.009525070377864975,0.0061593963863966145
1631664076431690,130.5376199646718,-22.409197753479543,-0.008861246850492,1.7648087705476083,-1.7061757420505352,0.004045786642938243,-1.5683305407116375,-0.7949500456033668,-3.0958302353108027,-0.024188257024527333,-0.010190920611914279,0.004908940241676876
1631664076531690,130.7176633312483,-22.586860859579556,-0.007939527835233384,1.827708803844415,-1.8520099802947958,0.011965496941563061,-1.5680052369328026,-0.7959696363391663,-3.0950824740665714,0.0006133909708814551,-0.01406127976952789,-0.0008007863057387548
1631664076631691,130.9035340946953,-22.779629421650117,-0.005548888931499324,1.8974552606655466,-1.9968876207240627,0.03277386399394308,-1.5684030666547693,-0.7979564017982297,-3.0988161678332173,0.04303383644166997,-0.022769680477584958,-0.009485825198267524
1631664076681692,130.99979040461542,-22.88075706529584,-0.003873126405777222,1.9587558710832045,-2.0410914014746977,0.03402599929092385,-1.569329010713167,-0.7988788236886283,-3.1000660965341136,0.04867358626218156,-0.019046650520480466,-0.008324009338667298
1631664076831693,131.30858589791947,-23.192451005333776,-0.0011943514549102585,2.166958335623402,-2.0994806382428033,0.001170696301124775,-1.5688603223093862,-0.7993898688450344,-3.102643943312168,-0.026864849674315346,0.004928594788968613,0.020930780848888518
1631664076931694,131.53234821000268,-23.405055361675444,-0.0014953360696319806,2.3013353319732124,-2.172256712183122,0.019812265254473917,-1.5667891693573373,-0.799641751218138,-3.100260661110901,-0.053082000497854796,-0.008615315991039693,0.031307043780237256
1631664077031694,131.76659067845912,-23.628510837285294,-4.4938215998505116e-05,2.3753082745400733,-2.308882507952532,0.022942626766667258,-1.5672840067578953,-0.8010365031357037,-3.096025934761349,-0.022301606505538963,-0.013272634115190259,-0.018289797739237685
1631664077131695,132.00702574063192,-23.866921548565205,0.00321232722701828,2.4356850451810734,-2.4521856704762586,0.0433343924497376,-1.5697923476608935,-0.8020771706707023,-3.0946679628021725,0.014342404573807036,-0.008842343716486688,-0.0063842244538533065
1631664077231696,132.25376835512338,-24.11714940160651,0.006613056335739997,2.5036404078401335,-2.543827892374883,0.02428001960929607,-1.5724152387555785,-0.8023577962929609,-3.0953908559839736,0.029459434870595932,-0.0033084378436362763,-0.027637275178717446
1631664077281696,132.38006948012813,-24.245278682298867,0.007985225982454075,2.5487333343451044,-2.5763003652639025,0.0213479340689735,-1.573724837774862,-0.8024774595635904,-3.0958879915571154,0.0257215989931724,-0.007768763522086659,-0.02300670499056612
1631664077431698,132.7715280590131,-24.637313837196352,0.009737638401143889,2.6706759970127116,-2.6395855305917055,-0.003015377592697422,-1.5786769464751496,-0.8032293536953679,-3.09459633912177,0.008944359657740873,-0.011516288923770929,-0.026724369449352577
1631664077531699,133.04225220408665,-24.903323510638923,0.009598119943917682,2.7422478841652533,-2.683336159812495,0.0009061003886784818,-1.5808402741146723,-0.804026506341866,-3.0925856868991395,-0.003987376221510963,-0.008368273534533429,-0.004226012183226205
1631664077631699,133.31858525528926,-25.17541057427786,0.009164613832109009,2.7815599945400216,-2.7645723227884944,-0.004832178120538434,-1.5831273548733182,-0.8045513070262792,-3.0913027194532146,0.017659801488561683,-0.006522736651104939,-0.022491521613497326
1631664077731700,133.59787532841284,-25.45658045231554,0.009075513621583195,2.805270026368347,-2.848051751893341,0.004656812592713973,-1.5863989616484238,-0.8048258741000722,-3.0920228665666554,0.048887477949978844,-0.005888832919668019,-0.020867486634538922
1631664077781701,133.73844242948618,-25.599433844136684,0.009585463096502295,2.8192838963529514,-2.8622776793287197,0.017480396302064227,-1.587700249728348,-0.804985335036445,-3.093432612291157,0.037789338801474955,-0.004605731984954098,-0.012531821890007988
1631664077931702,134.16578376638398,-26.027229441393526,0.016418812146273387,2.8947154050781942,-2.817338393470229,0.06879901538485626,-1.5842129299603263,-0.8057834845959514,-3.0993731449742405,0.013992013123399507,-0.0114115298667672,0.04682848436597437
1631664078031703,134.45906482577425,-26.3075420757416,0.023093123486335576,2.9720277253917957,-2.8063322500105805,0.05305807276796238,-1.5769512758577557,-0.8070796535781656,-3.1004318043313157,-0.05348539113868549,-0.014896511718537562,0.047371173398722564
1631664078081703,134.60839083112467,-26.448669551001206,0.025345487229956845,2.998710254380165,-2.8409837994007354,0.030384877779766385,-1.5734332732134164,-0.8076863845371055,-3.1010689099235353,-0.02296384785278828,-0.004605607392603506,0.039392525455022045
1631664078181704,134.91110347033333,-26.73669746060544,0.02647285879295949,3.049216164929601,-2.9254470672194435,-0.005216121085270519,-1.5692379356091215,-0.8086534776557156,-3.1015043825813793,-0.023270032467386292,-0.008525384630930506,0.020005773305732253
1631664078281705,135.21738481105388,-27.034738470427246,0.025117675941154896,3.070012717869807,-3.039856485447741,-0.026616224458260573,-1.5671733405380648,-0.8096944650545823,-3.1020843244787506,0.002888073547739736,-0.011527675123581889,-0.0004064652418074346
1631664078431706,135.6832164767051,-27.50150355477212,0.02311120227573371,3.1634723696492646,-3.1668508802303306,0.01056570502874197,-1.568898166903851,-0.812214750013008,-3.1062957264948023,0.041414568439844625,-0.01681714402301272,-0.03033529471184003
1631664078531707,136.00479011792305,-27.820754876116478,0.026286553591639936,3.2772282962398096,-3.2048886733344135,0.050482435878373956,-1.5760645066113468,-0.813038483105689,-3.104587400360763,0.02376278674886991,-0.0062613125238902305,-0.068515508782626
1631664078631708,136.3382623423703,-28.141386100468427,0.03122438786560218,3.3783178542084387,-3.2110621558808625,0.0394054659971021,-1.5878409285964716,-0.8124852734009131,-3.0944775578005266,-0.04456153945578543,0.011733217954689594,-0.07761977349171505
1631664078731709,136.67805259790416,-28.463096339048757,0.03348963483840389,3.4009014908861315,-3.2314523121585026,0.005639260319056569,-1.5957200239492666,-0.8124042533540464,-3.0860975229244643,-0.01330884059064207,-0.0038689528118753913,-0.03131900917165756
1631664078831709,137.01800550531746,-28.78862877795447,0.03298054486119127,3.3917034316924295,-3.292472790975682,-0.015897405143525275,-1.5971633813374198,-0.8132398322797467,-3.0831092312327426,-0.00784909766947445,-0.007028938173020555,0.0071921385640673074
1631664078931710,137.35731847995154,-29.122248274421867,0.030731269000533357,3.405834063189062,-3.371969564185766,-0.02940829146816639,-1.5945914386045978,-0.8139829348313143,-3.088813258257438,0.04492328672171403,-0.00823694377880857,0.016856757981015318
1631664079031711,137.70110789420838,-29.462157919279203,0.02805885969148454,3.4731620951690005,-3.4234294603064885,-0.029003485178277926,-1.5918855544103614,-0.8146959952198963,-3.0934580521711372,0.02618281572070114,-0.006281583213510519,0.01398281495399894
1631664079131712,138.05245444870448,-29.806721147417637,0.02505650461035948,3.5577878891072015,-3.4609759007183,-0.036788016126759276,-1.59012687578653,-0.8154077527005422,-3.097120246049223,0.02504119247904988,-0.009610785663764056,0.006648991174649772
1631664079231713,138.41213813351754,-30.15493016961341,0.02154325342906302,3.6378519090463257,-3.503114320169628,-0.03150534473075984,-1.588584762105989,-0.8158762481306701,-3.098955972478841,0.015633407286347226,-0.0025731068355529167,0.006013588293223128
1631664079331713,138.77988719274168,-30.507508933320945,0.019340071851467244,3.7182459477703227,-3.5473247850415475,-0.008218301979749052,-1.5892127730933805,-0.816801845080531,-3.0978118254077533,0.007045173693133595,-0.013872726564380777,0.00027893197498030645
1631664079431714,139.1542583889705,-30.865356681778547,0.018684403396854066,3.7711289017938543,-3.605451425083567,-0.008604993866229864,-1.5902388142362542,-0.8181853204697829,-3.0963906105992764,0.014094003077901993,-0.015854883108368866,-0.013722988799260424
1631664079481715,139.34324834638247,-31.04638792344563,0.01824939005501726,3.789391048552891,-3.633695244057082,-0.008200837792337438,-1.5912260077668503,-0.8187963015958082,-3.0953581081170456,-0.00566219437810309,-0.0071802749694887015,-0.010117734214018086
1631664079581715,139.7242133224964,-31.410862884202373,0.0169359916192469,3.8262253364962766,-3.654595373232668,-0.013592291072461403,-1.5931753868887653,-0.8198195388320942,-3.093903639951212,-0.0035490594068066103,-0.0145155205794992,-0.008375707377059512
1631664079681716,140.10780060534557,-31.777302445518544,0.015391433501511814,3.8469721003128368,-3.6723656946995895,-0.018665748541182203,-1.593715682473577,-0.820679558654674,-3.0934539833820103,0.009634549922661675,-0.006831632241492647,0.0020778339899768412
1631664079831717,140.68737582995297,-32.33039891111622,0.012343308487607993,3.886960400596906,-3.6964627100004157,-0.017625913445329416,-1.5932723531080557,-0.8226748718050232,-3.094820741555357,0.0005963017399081572,-0.02069097151754721,0.0056061040560221
1631664079931718,141.07783798693993,-32.700020649706694,0.010553444384288,3.9244634289674107,-3.6894744208713393,-0.015374581971172752,-1.592857608126613,-0.8237931868996522,-3.0945746702081554,-0.014864981597312518,-0.009097845577081404,0.00568584597538105
1631664080031719,141.4723460738387,-33.06818653351538,0.009429712069956492,3.9618159661329977,-3.6769115868918645,0.00012295691048505063,-1.5920122390929332,-0.824682330023133,-3.092810799270595,-0.04439070263804171,-0.013202440490327582,0.012164363784538562
1631664080131720,141.86881606364628,-33.43630958855483,0.009576915163901425,3.9629490011426594,-3.6920241048829614,0.00850244863547698,-1.5917283565178546,-0.8261936785655097,-3.0908097239054944,-0.011389903554541713,-0.015874803350030744,0.006985840671263786
1631664080231721,142.2641527410527,-33.806262851188706,0.009791103460906128,3.941350731156383,-3.706798477741673,0.004381245481831872,-1.5918446236222752,-0.8281033433789128,-3.0904161908245413,-0.005262136149714011,-0.026041602468383968,0.00694415335561393
1631664080281721,142.46066379959052,-33.991691687785924,0.009964233462025365,3.9216284930872893,-3.7050012871543125,0.0034409143233886785,-1.5914415844574932,-0.8291866819475572,-3.091274336109125,0.03015448294216184,-0.023709338009386526,0.007176682406362445
1631664080431723,143.04698460771715,-34.544151460032104,0.01198267060222137,3.9037051616119247,-3.6499833581702754,0.01757726207140718,-1.58763116236288,-0.8328130931211828,-3.097180614532195,0.012174299050006212,-0.024931623450126165,0.015952279803625426
1631664080531723,143.43784401267555,-34.906569214190604,0.014566748717970063,3.914374149145541,-3.5942597732613466,0.03078474286511349,-1.5846376989691826,-0.8358851534339232,-3.1012134929338218,0.021858009482151997,-0.03656019605389078,0.01822492739284064
1631664080631724,143.830179260323,-35.26252152429538,0.01789435799266295,3.932019363054766,-3.5229717849447897,0.026109098068359916,-1.582452543261651,-0.8408268998333899,-3.1033084603785825,0.003192124410423179,-0.06161556125983691,0.008611395229535204
1631664080731725,144.22452080709434,-35.61176715092446,0.01991630732469306,3.9557761264603344,-3.4623592746213685,0.008570724563416305,-1.5815137619160324,-0.8485322550576772,-3.1042097442195096,0.019811622626095454,-0.09432536720670975,-0.0030421775404312103
1631664080781725,144.4225468631436,-35.78410920615017,0.020205123323586774,3.968773411005695,-3.4274081069393456,0.009266512306988836,-1.582748026138696,-0.8535366230053353,-3.1044801852554,0.022078250639813363,-0.1110342402534904,-0.012660720672726073
1631664080931727,145.02027265875498,-36.285160662667955,0.022942165572369305,3.9938484864818964,-3.235946602419985,0.028589491985490656,-1.588680549422299,-0.8747011132980912,-3.1040388317577365,0.03958304031744783,-0.1754259059880898,-0.01951360073497748
1631664081031729,145.420939098336,-36.60029948491547,0.026932649587314186,4.021114066801497,-3.0659208793838078,0.04900391654965772,-1.5906773790675528,-0.8936820636008651,-3.104230396539578,0.004346493629364013,-0.19341356567883208,0.005733738785804366
1631664081131729,145.82479639533452,-36.8977661002382,0.03117573881770605,4.05327463310851,-2.8877565586933645,0.031548689285174646,-1.591003846792769,-0.9138917540295426,-3.103462012225199,-0.009788820185103875,-0.2050601609505907,0.00533260808999868
1631664081231730,146.23080159768082,-37.178450900739946,0.0330165711380488,4.064252592072154,-2.7272991674695755,0.0067269018578023365,-1.5905415560749077,-0.934495361509565,-3.102342300695514,-0.02376824658127144,-0.21520578352496875,0.02193812241085815
1631664081331731,146.63725044140529,-37.44405713726873,0.032478762998490715,4.063286465279529,-2.592194579766613,-0.015161986953571792,-1.5887384592923048,-0.9574921718986282,-3.10238937606176,-0.013391251220525303,-0.23795531714205875,0.007644560166367814
1631664081431732,147.04471032966617,-37.696084969076615,0.03140677761072079,4.082850809993307,-2.449417287463643,-0.007781812967802965,-1.5904768200700152,-0.983226308415266,-3.1010049097985677,0.0009495287455840787,-0.2689566484556455,-0.015666778731901733
1631664081531733,147.4539431675111,-37.933081415502585,0.03164380311083538,4.100549313346326,-2.283094647185758,0.0065615625298699526,-1.596282149928411,-1.011417994385589,-3.0977483894895452,0.03308293359233349,-0.2990588838330554,-0.026748690174090258
1631664081631733,147.8641987535732,-38.15135536714692,0.032805119098871335,4.105426612792082,-2.069871225651802,0.013484227617087622,-1.6036648232573003,-1.0423204771473744,-3.0942267720296828,0.02109131215165463,-0.32678728411581526,-0.017428580742310358
